trigger_verb,trigger_item,trigger_room,condition_item,condition_not_item,condition_room_item,condition_item_state,effect_type,effect_target,effect_value,message,delay,once
DOWNSTREAM,,3,,,,,TELEPORT,,79,,0,FALSE
STREAM,,3,,,,,TELEPORT,,79,,0,FALSE
UPSTREAM,,4,,,,,TELEPORT,,1,,0,FALSE
BUILDING,,4,,,,,TELEPORT,,1,,0,FALSE
FOREST,,4,,,,,TELEPORT,,5,,0,FALSE
DOWNSTREAM,,4,,,,,TELEPORT,,7,,0,FALSE
DEPRESSION,,4,,,,,TELEPORT,,8,,0,FALSE
VALLEY,,5,,,,,TELEPORT,,4,,0,FALSE
FOREST,,5,,,,,TELEPORT,,6,,0,FALSE
ROAD,,6,,,,,TELEPORT,,1,,0,FALSE
HILL,,6,,,,,TELEPORT,,1,,0,FALSE
VALLEY,,6,,,,,TELEPORT,,4,,0,FALSE
FOREST,,6,,,,,TELEPORT,,5,,0,FALSE
BUILDING,,7,,,,,TELEPORT,,1,,0,FALSE
UPSTREAM,,7,,,,,TELEPORT,,4,,0,FALSE
FOREST,,7,,,,,TELEPORT,,5,,0,FALSE
DOWNSTREAM,,7,,,,,TELEPORT,,8,,0,FALSE
ROCK,,7,,,,,TELEPORT,,8,,0,FALSE
BED,,7,,,,,TELEPORT,,8,,0,FALSE
FOREST,,8,,,,,TELEPORT,,5,,0,FALSE
BUILDING,,8,,,,,TELEPORT,,1,,0,FALSE
UPSTREAM,,8,,,,,TELEPORT,,7,,0,FALSE
GULLY,,8,,,,,TELEPORT,,7,,0,FALSE
CRAWL,,9,,,,,TELEPORT,,10,,0,FALSE
COBBLES,,9,,,,,TELEPORT,,10,,0,FALSE
ENTER,,9,,,,,TELEPORT,,10,,0,FALSE
PIT,,9,,,,,TELEPORT,,14,,0,FALSE
DEBRIS,,9,,,,,TELEPORT,,11,,0,FALSE
OUT,,10,,,,,TELEPORT,,9,,0,FALSE
SURFACE,,10,,,,,TELEPORT,,9,,0,FALSE
ENTER,,10,,,,,TELEPORT,,11,,0,FALSE
DARK,,10,,,,,TELEPORT,,11,,0,FALSE
DEBRIS,,10,,,,,TELEPORT,,11,,0,FALSE
PIT,,10,,,,,TELEPORT,,14,,0,FALSE
ENTRANCE,,11,,,,,TELEPORT,,9,,0,FALSE
CRAWL,,11,,,,,TELEPORT,,10,,0,FALSE
COBBLES,,11,,,,,TELEPORT,,10,,0,FALSE
PASSAGE,,11,,,,,TELEPORT,,10,,0,FALSE
LOW,,11,,,,,TELEPORT,,10,,0,FALSE
CANYON,,11,,,,,TELEPORT,,12,,0,FALSE
ENTER,,11,,,,,TELEPORT,,12,,0,FALSE
XYZZY,,11,,,,,TELEPORT,,3,,0,FALSE
PIT,,11,,,,,TELEPORT,,14,,0,FALSE
ENTRANCE,,12,,,,,TELEPORT,,9,,0,FALSE
DEBRIS,,12,,,,,TELEPORT,,11,,0,FALSE
ENTER,,12,,,,,TELEPORT,,13,,0,FALSE
PIT,,12,,,,,TELEPORT,,14,,0,FALSE
ENTRANCE,,13,,,,,TELEPORT,,9,,0,FALSE
DEBRIS,,13,,,,,TELEPORT,,11,,0,FALSE
CANYON,,13,,,,,TELEPORT,,12,,0,FALSE
PASSAGE,,13,,,,,TELEPORT,,14,,0,FALSE
PIT,,13,,,,,TELEPORT,,14,,0,FALSE
ENTRANCE,,14,,,,,TELEPORT,,9,,0,FALSE
DEBRIS,,14,,,,,TELEPORT,,11,,0,FALSE
PASSAGE,,14,,,,,TELEPORT,,13,,0,FALSE
CRACK,,14,,,,,TELEPORT,,16,,0,FALSE
LEFT,,15,,,,,TELEPORT,,18,,0,FALSE
FORWARD,,15,,,,,TELEPORT,,17,,0,FALSE
HALL,,15,,,,,TELEPORT,,17,,0,FALSE
STAIRS,,15,,,,,TELEPORT,,19,,0,FALSE
Y2,,15,,,,,TELEPORT,,34,,0,FALSE
HALL,,17,,,,,TELEPORT,,15,,0,FALSE
OVER,,17,,,,,TELEPORT,,27,,0,FALSE
HALL,,18,,,,,TELEPORT,,15,,0,FALSE
OUT,,18,,,,,TELEPORT,,15,,0,FALSE
STAIRS,,19,,,,,TELEPORT,,15,,0,FALSE
SECRET,,19,,,,,TELEPORT,,74,,0,FALSE
ACROSS,,23,,,,,TELEPORT,,67,,0,FALSE
SLAB,,23,,,,,TELEPORT,,68,,0,FALSE
PIT,,23,,,,,TELEPORT,,25,,0,FALSE
OUT,,24,,,,,TELEPORT,,67,,0,FALSE
OUT,,25,,,,,TELEPORT,,23,,0,FALSE
CLIMB,,25,,,,,TELEPORT,,26,,0,FALSE
OVER,,27,,,,,TELEPORT,,17,,0,FALSE
HALL,,28,,,,,TELEPORT,,19,,0,FALSE
OUT,,28,,,,,TELEPORT,,19,,0,FALSE
Y2,,28,,,,,TELEPORT,,33,,0,FALSE
HOLE,,28,,,,,TELEPORT,,36,,0,FALSE
HALL,,29,,,,,TELEPORT,,19,,0,FALSE
OUT,,29,,,,,TELEPORT,,19,,0,FALSE
HALL,,30,,,,,TELEPORT,,19,,0,FALSE
OUT,,30,,,,,TELEPORT,,19,,0,FALSE
PLUGH,,33,,,,,TELEPORT,,3,,0,FALSE
WALL,,33,,,,,TELEPORT,,34,,0,FALSE
BROKEN,,33,,,,,TELEPORT,,34,,0,FALSE
PLOVER,,33,,,,,TELEPORT,,100,,0,FALSE
Y2,,34,,,,,TELEPORT,,33,,0,FALSE
Y2,,35,,,,,TELEPORT,,33,,0,FALSE
JUMP,,35,,,,,TELEPORT,,20,,0,FALSE
CRAWL,,36,,,,,TELEPORT,,37,,0,FALSE
HOLE,,36,,,,,TELEPORT,,28,,0,FALSE
BEDQUILT,,36,,,,,TELEPORT,,65,,0,FALSE
CRAWL,,37,,,,,TELEPORT,,36,,0,FALSE
PIT,,37,,,,,TELEPORT,,38,,0,FALSE
CLIMB,,37,,,,,TELEPORT,,38,,0,FALSE
CLIMB,,38,,,,,TELEPORT,,37,,0,FALSE
OUT,,38,,,,,TELEPORT,,37,,0,FALSE
PASSAGE,,39,,,,,TELEPORT,,36,,0,FALSE
HOLE,,39,,,,,TELEPORT,,64,,0,FALSE
FLOOR,,39,,,,,TELEPORT,,64,,0,FALSE
BEDQUILT,,39,,,,,TELEPORT,,65,,0,FALSE
PASSAGE,,41,,,,,TELEPORT,,42,,0,FALSE
CLIMB,,41,,,,,TELEPORT,,42,,0,FALSE
CRAWL,,41,,,,,TELEPORT,,60,,0,FALSE
OUT,,46,,,,,TELEPORT,,45,,0,FALSE
OUT,,47,,,,,TELEPORT,,45,,0,FALSE
OUT,,48,,,,,TELEPORT,,44,,0,FALSE
OUT,,54,,,,,TELEPORT,,53,,0,FALSE
OUT,,56,,,,,TELEPORT,,55,,0,FALSE
CLIMB,,57,,,,,TELEPORT,,13,,0,FALSE
OUT,,58,,,,,TELEPORT,,57,,0,FALSE
CRAWL,,60,,,,,TELEPORT,,41,,0,FALSE
HOLE,,60,,,,,TELEPORT,,62,,0,FALSE
OUT,,63,,,,,TELEPORT,,62,,0,FALSE
CLIMB,,64,,,,,TELEPORT,,39,,0,FALSE
BEDQUILT,,64,,,,,TELEPORT,,65,,0,FALSE
SHELL,,64,,,,,TELEPORT,,103,,0,FALSE
SLAB,,65,,,,,TELEPORT,,68,,0,FALSE
CANYON,,66,,,,,TELEPORT,,77,,0,FALSE
ORIENTAL,,66,,,,,TELEPORT,,97,,0,FALSE
ACROSS,,67,,,,,TELEPORT,,23,,0,FALSE
PIT,,67,,,,,TELEPORT,,24,,0,FALSE
CLIMB,,68,,,,,TELEPORT,,69,,0,FALSE
SLAB,,69,,,,,TELEPORT,,68,,0,FALSE
RESERVOIR,,69,,,,,TELEPORT,,113,,0,FALSE
PASSAGE,,70,,,,,TELEPORT,,65,,0,FALSE
BEDQUILT,,72,,,,,TELEPORT,,65,,0,FALSE
ORIENTAL,,72,,,,,TELEPORT,,97,,0,FALSE
CRAWL,,73,,,,,TELEPORT,,72,,0,FALSE
OUT,,73,,,,,TELEPORT,,72,,0,FALSE
CRAWL,,77,,,,,TELEPORT,,66,,0,FALSE
OUT,,81,,,,,TELEPORT,,80,,0,FALSE
OUT,,82,,,,,TELEPORT,,44,,0,FALSE
OUT,,85,,,,,TELEPORT,,83,,0,FALSE
OUT,,86,,,,,TELEPORT,,52,,0,FALSE
CLIMB,,88,,,,,TELEPORT,,25,,0,FALSE
JUMP,,88,,,,,TELEPORT,,20,,0,FALSE
GIANT,,88,,,,,TELEPORT,,92,,0,FALSE
CAVERN,,91,,,,,TELEPORT,,95,,0,FALSE
PASSAGE,,91,,,,,TELEPORT,,95,,0,FALSE
CLIMB,,91,,,,,TELEPORT,,72,,0,FALSE
GIANT,,93,,,,,TELEPORT,,92,,0,FALSE
OUT,,93,,,,,TELEPORT,,92,,0,FALSE
GIANT,,94,,,,,TELEPORT,,92,,0,FALSE
PASSAGE,,94,,,,,TELEPORT,,92,,0,FALSE
OUT,,95,,,,,TELEPORT,,94,,0,FALSE
GIANT,,95,,,,,TELEPORT,,92,,0,FALSE
OUT,,96,,,,,TELEPORT,,66,,0,FALSE
CRAWL,,97,,,,,TELEPORT,,72,,0,FALSE
CAVERN,,97,,,,,TELEPORT,,98,,0,FALSE
ORIENTAL,,98,,,,,TELEPORT,,97,,0,FALSE
CAVERN,,99,,,,,TELEPORT,,98,,0,FALSE
PASSAGE,,99,,,,,TELEPORT,,301,,0,FALSE
PASSAGE,,100,,,,,TELEPORT,,301,,0,FALSE
OUT,,100,,,,,TELEPORT,,301,,0,FALSE
PLOVER,,100,,,,,TELEPORT,,33,,0,FALSE
DARK,,100,,,,,TELEPORT,,101,,0,FALSE
PLOVER,,101,,,,,TELEPORT,,100,,0,FALSE
OUT,,101,,,,,TELEPORT,,100,,0,FALSE
SHELL,,102,,,,,TELEPORT,,103,,0,FALSE
OUT,,102,,,,,TELEPORT,,103,,0,FALSE
HALL,,103,,,,,TELEPORT,,102,,0,FALSE
SHELL,,104,,,,,TELEPORT,,103,,0,FALSE
OUT,,105,,,,,TELEPORT,,104,,0,FALSE
SHELL,,105,,,,,TELEPORT,,103,,0,FALSE
RESERVOIR,,109,,,,,TELEPORT,,113,,0,FALSE
JUMP,,110,,,,,TELEPORT,,20,,0,FALSE
OUT,,113,,,,,TELEPORT,,109,,0,FALSE
OVER,,117,,,,,TELEPORT,,303,,0,FALSE
OUT,,119,,,,,TELEPORT,,69,,0,FALSE
OUT,,121,,,,,TELEPORT,,74,,0,FALSE
OVER,,122,,,,,TELEPORT,,303,,0,FALSE
FORK,,122,,,,,TELEPORT,,124,,0,FALSE
VIEW,,122,,,,,TELEPORT,,126,,0,FALSE
BARREN,,122,,,,,TELEPORT,,129,,0,FALSE
FORK,,123,,,,,TELEPORT,,124,,0,FALSE
VIEW,,123,,,,,TELEPORT,,126,,0,FALSE
BARREN,,123,,,,,TELEPORT,,129,,0,FALSE
LEFT,,124,,,,,TELEPORT,,125,,0,FALSE
RIGHT,,124,,,,,TELEPORT,,128,,0,FALSE
VIEW,,124,,,,,TELEPORT,,126,,0,FALSE
BARREN,,124,,,,,TELEPORT,,129,,0,FALSE
FORK,,125,,,,,TELEPORT,,124,,0,FALSE
VIEW,,125,,,,,TELEPORT,,126,,0,FALSE
CRAWL,,125,,,,,TELEPORT,,127,,0,FALSE
PASSAGE,,126,,,,,TELEPORT,,125,,0,FALSE
OUT,,126,,,,,TELEPORT,,125,,0,FALSE
FORK,,126,,,,,TELEPORT,,124,,0,FALSE
OUT,,127,,,,,TELEPORT,,125,,0,FALSE
CRAWL,,127,,,,,TELEPORT,,125,,0,FALSE
FORK,,127,,,,,TELEPORT,,124,,0,FALSE
VIEW,,127,,,,,TELEPORT,,126,,0,FALSE
FORK,,128,,,,,TELEPORT,,124,,0,FALSE
BARREN,,128,,,,,TELEPORT,,129,,0,FALSE
VIEW,,128,,,,,TELEPORT,,126,,0,FALSE
FORK,,129,,,,,TELEPORT,,124,,0,FALSE
ENTER,,129,,,,,TELEPORT,,130,,0,FALSE
BARREN,,129,,,,,TELEPORT,,130,,0,FALSE
VIEW,,129,,,,,TELEPORT,,126,,0,FALSE
OUT,,130,,,,,TELEPORT,,129,,0,FALSE
FORK,,130,,,,,TELEPORT,,124,,0,FALSE
VIEW,,130,,,,,TELEPORT,,126,,0,FALSE
OUT,,140,,,,,TELEPORT,,112,,0,FALSE
